scenario_name,simulation_date,Zone_name,Venue_type,count,density,occupancy_ratio,avg_speed,flow_in,avg_dwelltime,flow_out,flow_imbalance,flow_ratio,count_t-1,density_t-1,flow_in_t-1,count_trend,density_change_rate,rolling_count_3h,neighbor_density_avg,neighbor_flow_in,event_type,event_scale,time_to_event_start,time_to_event_end,hour_of_day,day_of_week,is_weekend,pressure_score,exit_blocked_flag,exits_open_count,zone_capacity,zone_area_sqm,num_exits,weather,temperature_c
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,15,0.0143,0.05,0.9724,15,133.8104,15,0,1.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0172,53.0,none,none,13,23,0,0,0,0.0139,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,16,0.0229,0.0889,1.0135,16,146.7486,16,0,1.0,0.0,0.0,0.0,16.0,50.0,16.0,0.0122,39.0,none,none,13,23,0,0,0,0.0232,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,17,0.0243,0.085,0.9319,17,157.6357,17,0,1.0,0.0,0.0,0.0,17.0,50.0,17.0,0.0171,68.0,none,none,13,23,0,0,0,0.0226,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,27.0,none,none,12,22,1,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,11,0.0367,0.11,1.0866,11,182.5138,11,0,1.0,11.0,0.0367,11.0,0.0,0.0,11.0,0.011,22.0,none,none,12,22,1,0,0,0.0398,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,26.0,none,none,12,22,1,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,13.0,none,none,12,22,1,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,22,0.0147,0.044,0.9603,22,179.7493,22,0,1.0,22.0,0.0147,22.0,0.0,0.0,22.0,0.0117,35.0,none,none,12,22,1,0,0,0.0141,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,4,0.0027,0.01,1.0031,4,262.2967,4,0,1.0,4.0,0.0027,4.0,0.0,0.0,4.0,0.0106,41.0,none,none,12,22,1,0,0,0.0027,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,22,0.011,0.0367,0.9997,22,182.2473,22,0,1.0,21.0,0.0105,21.0,1.0,0.0476,21.5,0.0197,52.0,none,none,12,22,1,0,0,0.011,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,19,0.0211,0.076,0.996,19,190.4916,19,0,1.0,15.0,0.0167,15.0,4.0,0.2667,17.0,0.0135,78.0,none,none,12,22,1,0,0,0.021,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,3,0.005,0.02,1.0122,3,150.4541,3,0,1.0,3.0,0.005,3.0,0.0,0.0,3.0,0.014,49.0,none,none,12,22,1,0,0,0.0051,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,10,0.0095,0.0333,1.0336,10,127.2903,10,0,1.0,9.0,0.0086,9.0,1.0,0.1111,9.5,0.0124,44.0,none,none,12,22,1,0,0,0.0098,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,12,0.0114,0.04,0.8886,12,167.3148,12,0,1.0,15.0,0.0143,15.0,-3.0,-0.2,13.5,0.0178,56.0,none,none,12,22,1,0,0,0.0102,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,16,0.0229,0.0889,0.9959,16,163.0351,16,0,1.0,16.0,0.0229,16.0,0.0,0.0,16.0,0.0126,41.0,none,none,12,22,1,0,0,0.0228,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,15,0.0214,0.075,0.9525,15,175.8364,15,0,1.0,17.0,0.0243,17.0,-2.0,-0.1176,16.0,0.0175,69.0,none,none,12,22,1,0,0,0.0204,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,27.0,none,none,11,21,2,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,10,0.0333,0.1,1.1149,10,140.2313,10,0,1.0,11.0,0.0367,11.0,-1.0,-0.0909,10.6667,0.011,22.0,none,none,11,21,2,0,0,0.0372,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,26.0,none,none,11,21,2,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,12.0,none,none,11,21,2,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,22,0.0147,0.044,1.0602,22,91.9854,22,0,1.0,22.0,0.0147,22.0,0.0,0.0,22.0,0.0128,38.0,none,none,11,21,2,0,0,0.0156,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,4,0.0027,0.01,1.056,4,100.5715,4,0,1.0,4.0,0.0027,4.0,0.0,0.0,4.0,0.0113,43.0,none,none,11,21,2,0,0,0.0028,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,22,0.011,0.0367,1.0632,22,103.5489,22,0,1.0,22.0,0.011,22.0,0.0,0.0,21.6667,0.0189,51.0,none,none,11,21,2,0,0,0.0117,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,21,0.0233,0.084,1.0527,21,115.3365,21,0,1.0,19.0,0.0211,19.0,2.0,0.1053,18.3333,0.0139,79.0,none,none,11,21,2,0,0,0.0246,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,3,0.005,0.02,1.2076,3,202.0332,3,0,1.0,3.0,0.005,3.0,0.0,0.0,3.0,0.0151,52.0,none,none,11,21,2,0,0,0.006,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,9,0.0086,0.03,1.2018,9,53.184,9,0,1.0,10.0,0.0095,10.0,-1.0,-0.1,9.3333,0.0131,46.0,none,none,11,21,2,0,0,0.0103,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,11,0.0105,0.0367,1.0268,11,94.6928,11,0,1.0,12.0,0.0114,12.0,-1.0,-0.0833,12.6667,0.0191,59.0,none,none,11,21,2,0,0,0.0108,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,18,0.0257,0.1,1.0526,18,82.623,18,0,1.0,16.0,0.0229,16.0,2.0,0.125,16.6667,0.0135,44.0,none,none,11,21,2,0,0,0.0271,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,16,0.0229,0.08,1.0849,16,113.8709,16,0,1.0,15.0,0.0214,15.0,1.0,0.0667,16.0,0.0185,72.0,none,none,11,21,2,0,0,0.0248,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,29.0,none,none,10,20,3,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,9,0.03,0.09,1.0701,9,80.7495,9,0,1.0,10.0,0.0333,10.0,-1.0,-0.1,10.0,0.0095,19.0,none,none,10,20,3,0,0,0.0321,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,25.0,none,none,10,20,3,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,12.0,none,none,10,20,3,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,20,0.0133,0.04,0.9053,20,117.8222,20,0,1.0,22.0,0.0147,22.0,-2.0,-0.0909,21.3333,0.0137,41.0,none,none,10,20,3,0,0,0.0121,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,5,0.0033,0.0125,0.801,5,130.7263,5,0,1.0,4.0,0.0027,4.0,1.0,0.2499,4.3333,0.0114,42.0,none,none,10,20,3,0,0,0.0027,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,19,0.0095,0.0317,0.9652,19,121.5542,19,0,1.0,22.0,0.011,22.0,-3.0,-0.1364,21.0,0.0175,48.0,none,none,10,20,3,0,0,0.0092,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,18,0.02,0.072,0.9391,18,104.1271,18,0,1.0,21.0,0.0233,21.0,-3.0,-0.1429,19.3333,0.0143,79.0,none,none,10,20,3,0,0,0.0188,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,3,0.005,0.02,0.777,3,104.2987,3,0,1.0,3.0,0.005,3.0,0.0,0.0,3.0,0.0148,51.0,none,none,10,20,3,0,0,0.0039,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,9,0.0086,0.03,0.9409,9,106.4316,9,0,1.0,9.0,0.0086,9.0,0.0,0.0,9.3333,0.0115,40.0,none,none,10,20,3,0,0,0.0081,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,12,0.0114,0.04,0.8913,12,139.8495,12,0,1.0,11.0,0.0105,11.0,1.0,0.0909,11.6667,0.0179,54.0,none,none,10,20,3,0,0,0.0102,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,19,0.0271,0.1056,0.9475,19,110.8692,19,0,1.0,18.0,0.0257,18.0,1.0,0.0556,17.6667,0.0132,43.0,none,none,10,20,3,0,0,0.0257,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,17,0.0243,0.085,0.8686,17,132.5075,17,0,1.0,16.0,0.0229,16.0,1.0,0.0625,16.0,0.018,69.0,none,none,10,20,3,0,0,0.0211,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,31.0,none,none,9,19,4,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,11,0.0367,0.11,1.0171,11,127.5077,11,0,1.0,9.0,0.03,9.0,2.0,0.2222,10.0,0.0105,21.0,none,none,9,19,4,0,0,0.0373,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,24.0,none,none,9,19,4,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,13.0,none,none,9,19,4,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,21,0.014,0.042,0.953,21,152.9415,21,0,1.0,20.0,0.0133,20.0,1.0,0.05,21.0,0.0126,37.0,none,none,9,19,4,0,0,0.0133,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,3,0.002,0.0075,0.8493,3,205.9556,3,0,1.0,5.0,0.0033,5.0,-2.0,-0.3999,4.0,0.0108,41.0,none,none,9,19,4,0,0,0.0017,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,21,0.0105,0.035,0.9594,21,155.2188,21,0,1.0,19.0,0.0095,19.0,2.0,0.1053,20.6667,0.0199,53.0,none,none,9,19,4,0,0,0.0101,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,18,0.02,0.072,0.9489,18,154.4488,18,0,1.0,18.0,0.02,18.0,0.0,0.0,19.0,0.0145,82.0,none,none,9,19,4,0,0,0.019,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,3,0.005,0.02,0.9162,3,159.7747,3,0,1.0,3.0,0.005,3.0,0.0,0.0,3.0,0.014,48.0,none,none,9,19,4,0,0,0.0046,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,10,0.0095,0.0333,0.9565,10,136.1385,10,0,1.0,9.0,0.0086,9.0,1.0,0.1111,9.3333,0.0118,42.0,none,none,9,19,4,0,0,0.0091,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,14,0.0133,0.0467,0.9179,14,163.4754,14,0,1.0,12.0,0.0114,12.0,2.0,0.1667,12.3333,0.0183,56.0,none,none,9,19,4,0,0,0.0122,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,17,0.0243,0.0944,0.9532,17,156.5364,17,0,1.0,19.0,0.0271,19.0,-2.0,-0.1053,18.0,0.0128,41.0,none,none,9,19,4,0,0,0.0232,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,17,0.0243,0.085,0.9464,17,153.1845,17,0,1.0,17.0,0.0243,17.0,0.0,0.0,16.6667,0.0179,70.0,none,none,9,19,4,0,0,0.023,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,64.0,none,none,8,18,5,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,16,0.0533,0.16,1.1025,16,140.2194,16,0,1.0,11.0,0.0367,11.0,5.0,0.4545,12.0,0.0185,37.0,none,none,8,18,5,0,0,0.0588,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,48.0,none,none,8,18,5,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,19.0,none,none,8,18,5,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,42,0.028,0.084,0.9187,42,183.521,42,0,1.0,21.0,0.014,21.0,21.0,0.9999,27.6667,0.0242,71.0,none,none,8,18,5,0,0,0.0257,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,6,0.004,0.015,0.9888,6,176.2165,6,0,1.0,3.0,0.002,3.0,3.0,0.9995,4.6667,0.0194,76.0,none,none,8,18,5,0,0,0.004,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,37,0.0185,0.0617,1.0098,37,147.3374,37,0,1.0,21.0,0.0105,21.0,16.0,0.7618,25.6667,0.0325,91.0,none,none,8,18,5,0,0,0.0187,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,33,0.0367,0.132,0.9325,33,164.3318,33,0,1.0,18.0,0.02,18.0,15.0,0.8333,23.0,0.0266,149.0,none,none,8,18,5,0,0,0.0342,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,5,0.0083,0.0333,0.9224,5,245.5096,5,0,1.0,3.0,0.005,3.0,2.0,0.6665,3.6667,0.0239,82.0,none,none,8,18,5,0,0,0.0077,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,14,0.0133,0.0467,1.0347,14,216.7225,14,0,1.0,10.0,0.0095,10.0,4.0,0.4,11.0,0.0212,75.0,none,none,8,18,5,0,0,0.0138,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,28,0.0267,0.0933,0.9262,28,168.1497,28,0,1.0,14.0,0.0133,14.0,14.0,0.9999,18.0,0.0355,106.0,none,none,8,18,5,0,0,0.0247,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,29,0.0414,0.1611,0.9233,29,177.3631,29,0,1.0,17.0,0.0243,17.0,12.0,0.7059,21.6667,0.0251,80.0,none,none,8,18,5,0,0,0.0382,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,36,0.0514,0.18,0.9337,36,176.6406,36,0,1.0,17.0,0.0243,17.0,19.0,1.1176,23.3333,0.0332,132.0,none,none,8,18,5,0,0,0.048,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069,175.0,none,none,7,17,6,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,49,0.1633,0.49,1.1539,49,162.4582,49,0,1.0,16.0,0.0533,16.0,33.0,2.0625,25.3333,0.0595,119.0,none,none,7,17,6,0,0,0.1885,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507,152.0,none,none,7,17,6,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338,62.0,none,none,7,17,6,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,126,0.084,0.252,0.9798,126,170.2277,126,0,1.0,42.0,0.028,42.0,84.0,1.9999,63.0,0.0733,219.0,none,none,7,17,6,0,0,0.0823,0,4,500,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,FoodCourt,MALL,26,0.0173,0.065,1.0379,26,140.795,26,0,1.0,6.0,0.004,6.0,20.0,3.3325,11.6667,0.0596,232.0,none,none,7,17,6,0,0,0.018,0,4,400,1500.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,Lobby,MALL,119,0.0595,0.1983,1.0214,119,155.224,119,0,1.0,37.0,0.0185,37.0,82.0,2.2161,59.0,0.1003,281.0,none,none,7,17,6,0,0,0.0608,0,4,600,2000.0,2,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,PedestrianPathway,MALL,106,0.1178,0.424,1.0112,106,170.9698,106,0,1.0,33.0,0.0367,33.0,73.0,2.2121,52.3333,0.0792,450.0,none,none,7,17,6,0,0,0.1191,0,4,250,900.0,0,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,QueueArea,MALL,12,0.02,0.08,1.0002,12,159.1873,12,0,1.0,5.0,0.0083,5.0,7.0,1.3998,6.6667,0.0793,276.0,none,none,7,17,6,0,0,0.02,0,4,150,600.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_L,MALL,50,0.0476,0.1667,1.0174,50,182.188,50,0,1.0,14.0,0.0133,14.0,36.0,2.5712,24.6667,0.0658,237.0,none,none,7,17,6,0,0,0.0484,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,RetailArea_R,MALL,76,0.0724,0.2533,0.9441,76,149.7037,76,0,1.0,28.0,0.0267,28.0,48.0,1.7142,39.3333,0.1062,324.0,none,none,7,17,6,0,0,0.0683,0,4,300,1050.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,ServicePoint,MALL,94,0.1343,0.5222,0.9813,94,176.2381,94,0,1.0,29.0,0.0414,29.0,65.0,2.2413,46.6667,0.0741,243.0,none,none,7,17,6,0,0,0.1318,0,4,180,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,WaitingArea,MALL,99,0.1414,0.495,0.9696,99,160.5552,99,0,1.0,36.0,0.0514,36.0,63.0,1.75,50.6667,0.1021,402.0,none,none,7,17,6,0,0,0.1371,0,4,200,700.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029,334.0,none,none,6,16,7,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_N,MALL,71,0.2367,0.71,1.2248,71,151.3464,71,0,1.0,49.0,0.1633,49.0,22.0,0.449,45.3333,0.1025,205.0,none,none,6,16,7,0,0,0.2899,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,291.0,none,none,6,16,7,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652,119.0,none,none,6,16,7,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Superstar Movie Show - Special Event Day,2024-03-11,EventArea,MALL,243,0.162,0.486,0.968,243,156.5268,243,0,1.0,126.0,0.084,126.0,117.0,0.9286,137.0,0.1359,406.0,none,none,6,16,7,0,0,0.1568,0,4,500,1500.0,1,sunny,28.0
