scenario_name,simulation_date,Zone_name,Venue_type,count,density,occupancy_ratio,avg_speed,flow_in,avg_dwelltime,flow_out,flow_imbalance,flow_ratio,count_t-1,density_t-1,flow_in_t-1,count_trend,density_change_rate,rolling_count_3h,neighbor_density_avg,neighbor_flow_in,event_type,event_scale,time_to_event_start,time_to_event_end,hour_of_day,day_of_week,is_weekend,pressure_score,exit_blocked_flag,exits_open_count,zone_capacity,zone_area_sqm,num_exits,weather,temperature_c
Sale Event Day,2024-03-17,QueueArea,MALL,2,0.0033,0.0133,1.0385,2,54.8766,2,0,1.0,2.0,0.0033,2.0,0.0,0.0,2.0,0.0063,23.0,none,none,7,11,3,6,1,0.0035,0,4,150,600.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_L,MALL,4,0.0038,0.0133,1.1172,4,131.4911,4,0,1.0,5.0,0.0048,5.0,-1.0,-0.2,4.3333,0.0088,32.0,none,none,7,11,3,6,1,0.0043,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_R,MALL,4,0.0038,0.0133,0.9915,4,64.7094,4,0,1.0,5.0,0.0048,5.0,-1.0,-0.2,4.3333,0.0096,34.0,none,none,7,11,3,6,1,0.0038,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,ServicePoint,MALL,4,0.0057,0.0222,1.048,4,64.6615,4,0,1.0,4.0,0.0057,4.0,0.0,0.0,4.3333,0.0062,21.0,none,none,7,11,3,6,1,0.006,0,4,180,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,WaitingArea,MALL,4,0.0057,0.02,0.9987,4,64.7304,4,0,1.0,4.0,0.0057,4.0,0.0,0.0,4.0,0.0063,23.0,none,none,7,11,3,6,1,0.0057,0,4,200,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,9.0,none,none,6,10,4,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_N,MALL,6,0.02,0.06,0.7777,6,44.1004,6,0,1.0,5.0,0.0167,5.0,1.0,0.2,7.3333,0.009,18.0,none,none,6,10,4,6,1,0.0156,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,4.0,none,none,6,10,4,6,1,0.0,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,7.0,none,none,6,10,4,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EventArea,MALL,2,0.0013,0.004,0.9167,2,96.4956,2,0,1.0,2.0,0.0013,2.0,0.0,0.0,2.0,0.0035,11.0,none,none,6,10,4,6,1,0.0012,0,4,500,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,FoodCourt,MALL,2,0.0013,0.005,1.0147,2,62.5191,2,0,1.0,2.0,0.0013,2.0,0.0,0.0,2.0,0.003,9.0,none,none,6,10,4,6,1,0.0014,0,4,400,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,Lobby,MALL,18,0.009,0.03,0.8992,18,72.7184,18,0,1.0,17.0,0.0085,17.0,1.0,0.0588,17.6667,0.011,29.0,none,none,6,10,4,6,1,0.0081,0,4,600,2000.0,2,cloudy,26.0
Sale Event Day,2024-03-17,PedestrianPathway,MALL,13,0.0144,0.052,1.0237,13,80.689,13,0,1.0,13.0,0.0144,13.0,0.0,0.0,12.3333,0.0058,39.0,none,none,6,10,4,6,1,0.0148,0,4,250,900.0,0,cloudy,26.0
Sale Event Day,2024-03-17,QueueArea,MALL,2,0.0033,0.0133,0.7953,2,38.4369,2,0,1.0,2.0,0.0033,2.0,0.0,0.0,2.0,0.0069,25.0,none,none,6,10,4,6,1,0.0027,0,4,150,600.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_L,MALL,5,0.0048,0.0167,0.9634,5,148.5901,5,0,1.0,4.0,0.0038,4.0,1.0,0.2499,4.6667,0.0089,33.0,none,none,6,10,4,6,1,0.0046,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_R,MALL,5,0.0048,0.0167,0.9013,5,49.0871,5,0,1.0,4.0,0.0038,4.0,1.0,0.2499,4.6667,0.0097,35.0,none,none,6,10,4,6,1,0.0043,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,ServicePoint,MALL,5,0.0071,0.0278,1.1024,5,70.4772,5,0,1.0,4.0,0.0057,4.0,1.0,0.25,4.3333,0.0062,21.0,none,none,6,10,4,6,1,0.0079,0,4,180,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,WaitingArea,MALL,4,0.0057,0.02,0.9292,4,73.2368,4,0,1.0,4.0,0.0057,4.0,0.0,0.0,4.0,0.0069,25.0,none,none,6,10,4,6,1,0.0053,0,4,200,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,16.0,none,none,5,9,5,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_N,MALL,20,0.0667,0.2,0.9741,20,94.128,20,0,1.0,6.0,0.02,6.0,14.0,2.3332,10.3333,0.0175,35.0,none,none,5,9,5,6,1,0.0649,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,8.0,none,none,5,9,5,6,1,0.0,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,14.0,none,none,5,9,5,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EventArea,MALL,4,0.0027,0.008,0.8484,4,106.1655,4,0,1.0,2.0,0.0013,2.0,2.0,0.9993,2.6667,0.0067,21.0,none,none,5,9,5,6,1,0.0023,0,4,500,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,FoodCourt,MALL,4,0.0027,0.01,1.0385,4,56.9259,4,0,1.0,2.0,0.0013,2.0,2.0,0.9993,2.6667,0.0064,19.0,none,none,5,9,5,6,1,0.0028,0,4,400,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,Lobby,MALL,35,0.0175,0.0583,0.9647,35,77.9476,35,0,1.0,18.0,0.009,18.0,17.0,0.9443,23.3333,0.0274,61.0,none,none,5,9,5,6,1,0.0169,0,4,600,2000.0,2,cloudy,26.0
Sale Event Day,2024-03-17,PedestrianPathway,MALL,25,0.0278,0.1,0.9418,25,80.0973,25,0,1.0,13.0,0.0144,13.0,12.0,0.923,17.0,0.0112,74.0,none,none,5,9,5,6,1,0.0262,0,4,250,900.0,0,cloudy,26.0
Sale Event Day,2024-03-17,QueueArea,MALL,6,0.01,0.04,1.0695,6,54.9893,6,0,1.0,2.0,0.0033,2.0,4.0,1.9994,3.3333,0.0127,46.0,none,none,5,9,5,6,1,0.0107,0,4,150,600.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_L,MALL,8,0.0076,0.0267,1.0885,8,64.8499,8,0,1.0,5.0,0.0048,5.0,3.0,0.5999,5.6667,0.0184,66.0,none,none,5,9,5,6,1,0.0083,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_R,MALL,8,0.0076,0.0267,1.0699,8,94.2725,8,0,1.0,5.0,0.0048,5.0,3.0,0.5999,5.6667,0.0189,68.0,none,none,5,9,5,6,1,0.0082,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,ServicePoint,MALL,9,0.0129,0.05,0.8626,9,54.136,9,0,1.0,5.0,0.0071,5.0,4.0,0.7999,6.0,0.013,43.0,none,none,5,9,5,6,1,0.0111,0,4,180,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,WaitingArea,MALL,8,0.0114,0.04,0.9388,8,105.191,8,0,1.0,4.0,0.0057,4.0,4.0,0.9998,5.3333,0.0127,46.0,none,none,5,9,5,6,1,0.0107,0,4,200,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,40.0,none,none,4,8,6,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_N,MALL,51,0.17,0.51,1.0709,51,116.6396,51,0,1.0,20.0,0.0667,20.0,31.0,1.55,25.6667,0.043,86.0,none,none,4,8,6,6,1,0.1821,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,19.0,none,none,4,8,6,6,1,0.0,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,36.0,none,none,4,8,6,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EventArea,MALL,9,0.006,0.018,0.9292,9,62.0422,9,0,1.0,4.0,0.0027,4.0,5.0,1.2495,5.0,0.0167,52.0,none,none,4,8,6,6,1,0.0056,0,4,500,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,FoodCourt,MALL,10,0.0067,0.025,1.0578,10,96.5328,10,0,1.0,4.0,0.0027,4.0,6.0,1.4994,5.3333,0.0151,45.0,none,none,4,8,6,6,1,0.0071,0,4,400,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,Lobby,MALL,86,0.043,0.1433,0.9712,86,85.2377,86,0,1.0,35.0,0.0175,35.0,51.0,1.4571,46.3333,0.0702,157.0,none,none,4,8,6,6,1,0.0418,0,4,600,2000.0,2,cloudy,26.0
Sale Event Day,2024-03-17,PedestrianPathway,MALL,62,0.0689,0.248,0.9887,62,90.1728,62,0,1.0,25.0,0.0278,25.0,37.0,1.4799,33.3333,0.0278,185.0,none,none,4,8,6,6,1,0.0681,0,4,250,900.0,0,cloudy,26.0
Sale Event Day,2024-03-17,QueueArea,MALL,13,0.0217,0.0867,1.0726,13,126.1645,13,0,1.0,6.0,0.01,6.0,7.0,1.1666,7.0,0.0326,118.0,none,none,4,8,6,6,1,0.0232,0,4,150,600.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_L,MALL,23,0.0219,0.0767,0.9519,23,88.0504,23,0,1.0,8.0,0.0076,8.0,15.0,1.8748,12.0,0.0445,161.0,none,none,4,8,6,6,1,0.0209,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_R,MALL,21,0.02,0.07,0.9746,21,77.9281,21,0,1.0,8.0,0.0076,8.0,13.0,1.6248,11.3333,0.0463,167.0,none,none,4,8,6,6,1,0.0195,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,ServicePoint,MALL,23,0.0329,0.1278,1.0062,23,88.4128,23,0,1.0,9.0,0.0129,9.0,14.0,1.5554,12.3333,0.0311,104.0,none,none,4,8,6,6,1,0.0331,0,4,180,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,WaitingArea,MALL,19,0.0271,0.095,0.9347,19,61.5025,19,0,1.0,8.0,0.0114,8.0,11.0,1.3749,10.3333,0.0319,115.0,none,none,4,8,6,6,1,0.0254,0,4,200,700.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,112.0,none,none,3,7,7,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_N,MALL,144,0.48,1.44,1.0172,144,78.2501,144,0,1.0,51.0,0.17,51.0,93.0,1.8235,71.6667,0.1205,241.0,none,none,3,7,7,6,1,0.4883,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,54.0,none,none,3,7,7,6,1,0.0,0,4,100,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,92.0,none,none,3,7,7,6,1,0.0,0,4,80,300.0,1,cloudy,26.0
Sale Event Day,2024-03-17,EventArea,MALL,27,0.018,0.054,0.9773,27,83.8546,27,0,1.0,9.0,0.006,9.0,18.0,1.9997,13.3333,0.0459,143.0,none,none,3,7,7,6,1,0.0176,0,4,500,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,FoodCourt,MALL,27,0.018,0.0675,0.9928,27,87.052,27,0,1.0,10.0,0.0067,10.0,17.0,1.6997,13.6667,0.0408,123.0,none,none,3,7,7,6,1,0.0179,0,4,400,1500.0,1,cloudy,26.0
Sale Event Day,2024-03-17,Lobby,MALL,241,0.1205,0.4017,1.0162,241,79.3419,241,0,1.0,86.0,0.043,86.0,155.0,1.8023,120.6667,0.1956,433.0,none,none,3,7,7,6,1,0.1225,0,4,600,2000.0,2,cloudy,26.0
Sale Event Day,2024-03-17,PedestrianPathway,MALL,171,0.19,0.684,1.0062,171,86.756,171,0,1.0,62.0,0.0689,62.0,109.0,1.758,86.0,0.0756,508.0,none,none,3,7,7,6,1,0.1912,0,4,250,900.0,0,cloudy,26.0
Sale Event Day,2024-03-17,QueueArea,MALL,33,0.055,0.22,1.0385,33,106.0833,33,0,1.0,13.0,0.0217,13.0,20.0,1.5384,17.3333,0.0885,320.0,none,none,3,7,7,6,1,0.0571,0,4,150,600.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_L,MALL,59,0.0562,0.1967,1.0175,59,81.9757,59,0,1.0,23.0,0.0219,23.0,36.0,1.5651,30.0,0.1218,445.0,none,none,3,7,7,6,1,0.0572,0,4,300,1050.0,1,cloudy,26.0
Sale Event Day,2024-03-17,RetailArea_R,MALL,59,0.0562,0.1967,0.9655,59,69.3842,59,0,1.0,21.0,0.02,21.0,38.0,1.8094,29.3333,0.1287,465.0,none,none,3,7,7,6,1,0.0543,0,4,300,1050.0,1,cloudy,26.0
