scenario_name,simulation_date,Zone_name,Venue_type,count,density,occupancy_ratio,avg_speed,flow_in,avg_dwelltime,flow_out,flow_imbalance,flow_ratio,count_t-1,density_t-1,flow_in_t-1,count_trend,density_change_rate,rolling_count_3h,neighbor_density_avg,neighbor_flow_in,event_type,event_scale,time_to_event_start,time_to_event_end,hour_of_day,day_of_week,is_weekend,pressure_score,exit_blocked_flag,exits_open_count,zone_capacity,zone_area_sqm,num_exits,weather,temperature_c
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,4.0,none,none,99,99,1,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,2,0.0067,0.02,1.2105,2,26.9956,2,0,1.0,5.0,0.0167,5.0,-3.0,-0.6,3.5,0.004,8.0,none,none,99,99,1,0,0,0.0081,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,2.0,none,none,99,99,1,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,3.0,none,none,99,99,1,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,1,0.0007,0.002,1.114,1,35.3231,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0016,5.0,none,none,99,99,1,0,0,0.0007,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,1,0.0007,0.0025,1.037,1,41.2897,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0013,4.0,none,none,99,99,1,0,0,0.0007,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,8,0.004,0.0133,1.2221,8,32.6093,8,0,1.0,8.0,0.004,8.0,0.0,0.0,8.0,0.0043,12.0,none,none,99,99,1,0,0,0.0049,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,6,0.0067,0.024,1.1792,6,33.7908,6,0,1.0,6.0,0.0067,6.0,0.0,0.0,6.0,0.0025,17.0,none,none,99,99,1,0,0,0.0079,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,1,0.0017,0.0067,1.273,1,34.3082,1,0,1.0,2.0,0.0033,2.0,-1.0,-0.4999,1.5,0.003,11.0,none,none,99,99,1,0,0,0.0021,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,2,0.0019,0.0067,1.2958,2,34.7575,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0041,15.0,none,none,99,99,1,0,0,0.0025,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,2,0.0019,0.0067,1.1378,2,31.5945,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0045,16.0,none,none,99,99,1,0,0,0.0022,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,2,0.0029,0.0111,1.1848,2,37.1867,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,10.0,none,none,99,99,1,0,0,0.0034,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,2,0.0029,0.01,1.1023,2,34.284,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,11.0,none,none,99,99,1,0,0,0.0031,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,4.0,none,none,99,99,2,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,6,0.02,0.06,1.2768,6,176.3813,6,0,1.0,2.0,0.0067,2.0,4.0,1.9997,4.3333,0.004,8.0,none,none,99,99,2,0,0,0.0255,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,2.0,none,none,99,99,2,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,3.0,none,none,99,99,2,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,1,0.0007,0.002,1.13,1,38.5798,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0016,5.0,none,none,99,99,2,0,0,0.0008,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,1,0.0007,0.0025,1.326,1,26.8033,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0013,4.0,none,none,99,99,2,0,0,0.0009,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,8,0.004,0.0133,1.2276,8,94.199,8,0,1.0,8.0,0.004,8.0,0.0,0.0,8.0,0.0076,16.0,none,none,99,99,2,0,0,0.0049,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,6,0.0067,0.024,1.2051,6,71.6973,6,0,1.0,6.0,0.0067,6.0,0.0,0.0,6.0,0.0025,17.0,none,none,99,99,2,0,0,0.008,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,1,0.0017,0.0067,0.863,1,31.6275,1,0,1.0,1.0,0.0017,1.0,0.0,0.0,1.3333,0.003,11.0,none,none,99,99,2,0,0,0.0014,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,2,0.0019,0.0067,0.9805,2,107.8019,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0041,15.0,none,none,99,99,2,0,0,0.0019,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,2,0.0019,0.0067,1.2042,2,30.3571,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0045,16.0,none,none,99,99,2,0,0,0.0023,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,2,0.0029,0.0111,1.323,2,30.5133,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,10.0,none,none,99,99,2,0,0,0.0038,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,2,0.0029,0.01,1.124,2,35.747,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,11.0,none,none,99,99,2,0,0,0.0032,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,4.0,none,none,99,99,3,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,5,0.0167,0.05,1.1616,5,27.8373,5,0,1.0,6.0,0.02,6.0,-1.0,-0.1667,4.3333,0.004,8.0,none,none,99,99,3,0,0,0.0194,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,2.0,none,none,99,99,3,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,3.0,none,none,99,99,3,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,1,0.0007,0.002,1.184,1,15.5289,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0016,5.0,none,none,99,99,3,0,0,0.0008,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,1,0.0007,0.0025,1.338,1,31.5854,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0013,4.0,none,none,99,99,3,0,0,0.0009,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,8,0.004,0.0133,1.1658,8,27.4687,8,0,1.0,8.0,0.004,8.0,0.0,0.0,8.0,0.0068,15.0,none,none,99,99,3,0,0,0.0047,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,6,0.0067,0.024,1.1721,6,26.3309,6,0,1.0,6.0,0.0067,6.0,0.0,0.0,6.0,0.0025,17.0,none,none,99,99,3,0,0,0.0078,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,1,0.0017,0.0067,1.016,1,31.4243,1,0,1.0,1.0,0.0017,1.0,0.0,0.0,1.0,0.003,11.0,none,none,99,99,3,0,0,0.0017,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,2,0.0019,0.0067,1.1428,2,29.1614,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0041,15.0,none,none,99,99,3,0,0,0.0022,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,2,0.0019,0.0067,1.1216,2,29.4957,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0045,16.0,none,none,99,99,3,0,0,0.0021,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,2,0.0029,0.0111,1.3337,2,32.5795,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,10.0,none,none,99,99,3,0,0,0.0038,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,2,0.0029,0.01,1.1453,2,19.0801,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.003,11.0,none,none,99,99,3,0,0,0.0033,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,4.0,none,none,99,99,4,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,6,0.02,0.06,1.2388,6,99.301,6,0,1.0,5.0,0.0167,5.0,1.0,0.2,5.6667,0.004,8.0,none,none,99,99,4,0,0,0.0248,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,2.0,none,none,99,99,4,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,3.0,none,none,99,99,4,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,1,0.0007,0.002,0.935,1,33.9977,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0016,5.0,none,none,99,99,4,0,0,0.0006,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,1,0.0007,0.0025,1.248,1,15.5394,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0013,4.0,none,none,99,99,4,0,0,0.0008,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,8,0.004,0.0133,1.1856,8,117.7345,8,0,1.0,8.0,0.004,8.0,0.0,0.0,8.0,0.0079,17.0,none,none,99,99,4,0,0,0.0047,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,7,0.0078,0.028,1.1761,7,88.5287,7,0,1.0,6.0,0.0067,6.0,1.0,0.1666,6.3333,0.0025,17.0,none,none,99,99,4,0,0,0.0091,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,1,0.0017,0.0067,1.019,1,42.9923,1,0,1.0,1.0,0.0017,1.0,0.0,0.0,1.0,0.0033,12.0,none,none,99,99,4,0,0,0.0017,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,2,0.0019,0.0067,1.1723,2,185.2712,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0045,16.0,none,none,99,99,4,0,0,0.0022,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,2,0.0019,0.0067,1.245,2,29.2909,2,0,1.0,2.0,0.0019,2.0,0.0,0.0,2.0,0.0049,17.0,none,none,99,99,4,0,0,0.0024,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,2,0.0029,0.0111,1.32,2,161.0234,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.0032,11.0,none,none,99,99,4,0,0,0.0038,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,2,0.0029,0.01,1.0022,2,32.3999,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.0033,12.0,none,none,99,99,4,0,0,0.0029,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,6.0,none,none,99,99,5,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,4,0.0133,0.04,1.1668,4,138.2972,4,0,1.0,6.0,0.02,6.0,-2.0,-0.3333,5.0,0.0075,15.0,none,none,99,99,5,0,0,0.0156,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,3.0,none,none,99,99,5,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,4.0,none,none,99,99,5,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,1,0.0007,0.002,1.599,1,34.1441,1,0,1.0,1.0,0.0007,1.0,0.0,0.0,1.0,0.0025,8.0,none,none,99,99,5,0,0,0.0011,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,2,0.0013,0.005,1.244,2,278.4585,2,0,1.0,1.0,0.0007,1.0,1.0,0.9985,1.3333,0.002,6.0,none,none,99,99,5,0,0,0.0017,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,15,0.0075,0.025,1.171,15,60.6904,15,0,1.0,8.0,0.004,8.0,7.0,0.8748,10.3333,0.0083,23.0,none,none,99,99,5,0,0,0.0088,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,12,0.0133,0.048,1.1947,12,85.1209,12,0,1.0,7.0,0.0078,7.0,5.0,0.7142,8.3333,0.0041,29.0,none,none,99,99,5,0,0,0.0159,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,1,0.0017,0.0067,1.172,1,31.5705,1,0,1.0,1.0,0.0017,1.0,0.0,0.0,1.0,0.0058,21.0,none,none,99,99,5,0,0,0.002,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,3,0.0029,0.01,1.1324,3,24.1923,3,0,1.0,2.0,0.0019,2.0,1.0,0.4997,2.3333,0.0075,28.0,none,none,99,99,5,0,0,0.0032,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,4,0.0038,0.0133,1.2711,4,77.1366,4,0,1.0,2.0,0.0019,2.0,2.0,0.9995,2.6667,0.0079,29.0,none,none,99,99,5,0,0,0.0048,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,4,0.0057,0.0222,1.1653,4,197.6774,4,0,1.0,2.0,0.0029,2.0,2.0,0.9997,2.6667,0.0048,17.0,none,none,99,99,5,0,0,0.0067,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,2,0.0029,0.01,1.4043,2,28.1738,2,0,1.0,2.0,0.0029,2.0,0.0,0.0,2.0,0.0059,21.0,none,none,99,99,5,0,0,0.004,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,16.0,none,none,99,99,6,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,19,0.0633,0.19,1.1858,19,100.8614,19,0,1.0,4.0,0.0133,4.0,15.0,3.7497,9.6667,0.0185,37.0,none,none,99,99,6,0,0,0.0751,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,8.0,none,none,99,99,6,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,15.0,none,none,99,99,6,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,4,0.0027,0.008,1.085,4,19.6067,4,0,1.0,1.0,0.0007,1.0,3.0,2.9955,2.0,0.0067,21.0,none,none,99,99,6,0,0,0.0029,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,4,0.0027,0.01,1.366,4,145.3883,4,0,1.0,2.0,0.0013,2.0,2.0,0.9993,2.3333,0.0067,20.0,none,none,99,99,6,0,0,0.0036,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,37,0.0185,0.0617,1.1787,37,87.7051,37,0,1.0,15.0,0.0075,15.0,22.0,1.4665,20.0,0.0273,63.0,none,none,99,99,6,0,0,0.0218,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,26,0.0289,0.104,1.1956,26,90.9075,26,0,1.0,12.0,0.0133,12.0,14.0,1.1666,15.0,0.0117,78.0,none,none,99,99,6,0,0,0.0345,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,6,0.01,0.04,1.1113,6,104.1671,6,0,1.0,1.0,0.0017,1.0,5.0,4.997,2.6667,0.0136,49.0,none,none,99,99,6,0,0,0.0111,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,9,0.0086,0.03,1.1397,9,82.6996,9,0,1.0,3.0,0.0029,3.0,6.0,1.9993,4.6667,0.0191,69.0,none,none,99,99,6,0,0,0.0098,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,9,0.0086,0.03,1.1909,9,94.3986,9,0,1.0,4.0,0.0038,4.0,5.0,1.2497,5.0,0.0191,70.0,none,none,99,99,6,0,0,0.0102,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,10,0.0143,0.0556,1.2272,10,61.714,10,0,1.0,4.0,0.0057,4.0,6.0,1.4997,5.3333,0.0129,43.0,none,none,99,99,6,0,0,0.0175,0,4,180,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,WaitingArea,MALL,7,0.01,0.035,1.0798,7,24.2954,7,0,1.0,2.0,0.0029,2.0,5.0,2.4991,3.6667,0.0136,49.0,none,none,99,99,6,0,0,0.0108,0,4,200,700.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_E,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,35.0,none,none,99,99,7,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_N,MALL,48,0.16,0.48,1.2465,48,60.5599,48,0,1.0,19.0,0.0633,19.0,29.0,1.5263,23.6667,0.0375,75.0,none,none,99,99,7,0,0,0.1994,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_S,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,17.0,none,none,99,99,7,0,0,0.0,0,4,100,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EntryExitPoint_W,MALL,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,29.0,none,none,99,99,7,0,0,0.0,0,4,80,300.0,1,sunny,28.0
Weekday Normal,2024-03-11,EventArea,MALL,8,0.0053,0.016,1.3313,8,28.1045,8,0,1.0,4.0,0.0027,4.0,4.0,0.9996,4.3333,0.0136,43.0,none,none,99,99,7,0,0,0.0071,0,4,500,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,FoodCourt,MALL,9,0.006,0.0225,1.1698,9,27.9386,9,0,1.0,4.0,0.0027,4.0,5.0,1.2495,5.0,0.0119,36.0,none,none,99,99,7,0,0,0.007,0,4,400,1500.0,1,sunny,28.0
Weekday Normal,2024-03-11,Lobby,MALL,75,0.0375,0.125,1.1604,75,63.2127,75,0,1.0,37.0,0.0185,37.0,38.0,1.027,42.3333,0.0624,134.0,none,none,99,99,7,0,0,0.0435,0,4,600,2000.0,2,sunny,28.0
Weekday Normal,2024-03-11,PedestrianPathway,MALL,48,0.0533,0.192,1.1575,48,60.7194,48,0,1.0,26.0,0.0289,26.0,22.0,0.8461,28.6667,0.0232,157.0,none,none,99,99,7,0,0,0.0617,0,4,250,900.0,0,sunny,28.0
Weekday Normal,2024-03-11,QueueArea,MALL,10,0.0167,0.0667,1.2625,10,73.9233,10,0,1.0,6.0,0.01,6.0,4.0,0.6666,5.6667,0.0258,94.0,none,none,99,99,7,0,0,0.021,0,4,150,600.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_L,MALL,19,0.0181,0.0633,1.1949,19,52.546,19,0,1.0,9.0,0.0086,9.0,10.0,1.111,10.3333,0.0358,133.0,none,none,99,99,7,0,0,0.0216,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,RetailArea_R,MALL,19,0.0181,0.0633,1.1155,19,82.5143,19,0,1.0,9.0,0.0086,9.0,10.0,1.111,10.6667,0.0379,139.0,none,none,99,99,7,0,0,0.0202,0,4,300,1050.0,1,sunny,28.0
Weekday Normal,2024-03-11,ServicePoint,MALL,18,0.0257,0.1,1.118,18,28.5919,18,0,1.0,10.0,0.0143,10.0,8.0,0.7999,10.6667,0.0247,83.0,none,none,99,99,7,0,0,0.0287,0,4,180,700.0,1,sunny,28.0
